# Constructed from biom file
OTU_ID	147-10	147-11	147-12	147-13	147-14	147-15	147-16	147-17	147-18	147-19	147-20	147-21	147-22	147-23	147-24	147-25	147-26	147-27	147-28	147-29	147-30	147-31	147-32	147-33	147-34	147-35	147-36	147-37	147-38	147-39	147-40	147-41	147-42	147-43	147-44	147-45	147-46	147-47	147-48	147-49	147-50	147-51	147-52	147-53	147-54	147-55	147-56	147-6	147-7	147-8	147-9	147D	147E	147F	147G	147H	165-10	165-11	165-12	165-13	165-14	165-15	165-16	165-17	165-18	165-19	165-20	165-21	165-22	165-23	165-24	165-25	165-26	165-27	165-28	165-29	165-30	165-31	165-32	165-33	165-34	165-35	165-36	165-37	165-38	165-39	165-40	165-41	165-42	165-43	165-44	165-45	165-46	165-47	165-48	165-49	165-50	165-51	165-52	165-53	165-54	165-55	165-56	165-57	165-58	165-59	165-60	165-61	165-8	165-9	165D	165E	165F	165G	165H	165I	165J
5a6c87d6a4eb5e114959f6192f29b641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10753.0	11579.0	0.0	0.0	0.0	0.0	1269.0	1109.0	1891.0	639.0	1590.0	1268.0	118.0	901.0	183.0	277.0	144.0	96.0	108.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6919.0	3838.0	694.0	702.0	4007.0	2492.0	1331.0	1295.0	1827.0	2130.0	0.0	0.0	0.0	0.0	0.0	166.0	822.0	312.0	202.0
b0e56c25ca193e27096e8fb4eb560eee	1104.0	1376.0	857.0	382.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2203.0	1893.0	1475.0	2417.0	2495.0	1581.0	912.0	1059.0	1086.0	1336.0	964.0	1332.0	1137.0	2572.0	1579.0	343.0	299.0	263.0	325.0	460.0	2232.0	714.0	2448.0	2792.0	1107.0	701.0	1420.0	1383.0	806.0	642.0	682.0	1301.0	950.0	1430.0	3048.0	1946.0	2712.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	7.0	16.0	16.0	23.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	23.0	31.0	19.0	17.0	7.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824b9c5e131ccef5ab3286cfde31640c	3621.0	2003.0	2446.0	345.0	254.0	735.0	543.0	1354.0	45.0	69.0	27.0	133.0	17.0	26.0	30.0	12.0	28.0	27.0	93.0	184.0	204.0	233.0	4231.0	3030.0	3572.0	2637.0	3186.0	831.0	462.0	582.0	738.0	1102.0	1226.0	930.0	661.0	860.0	1730.0	203.0	48.0	80.0	33.0	34.0	108.0	412.0	552.0	243.0	226.0	2153.0	3475.0	3547.0	1284.0	466.0	241.0	319.0	28.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c67445ed68d61f49e41b7bdd1de019fb	0.0	69.0	28.0	451.0	229.0	3019.0	2415.0	2852.0	5180.0	4060.0	3507.0	75.0	424.0	392.0	217.0	105.0	252.0	258.0	207.0	187.0	245.0	302.0	550.0	479.0	528.0	666.0	475.0	97.0	61.0	59.0	73.0	81.0	397.0	391.0	279.0	351.0	392.0	687.0	627.0	512.0	608.0	119.0	286.0	160.0	306.0	221.0	155.0	311.0	499.0	548.0	0.0	303.0	203.0	229.0	292.0	860.0	624.0	194.0	463.0	586.0	810.0	120.0	290.0	243.0	474.0	263.0	537.0	526.0	47.0	84.0	38.0	44.0	81.0	60.0	85.0	98.0	69.0	165.0	162.0	87.0	132.0	127.0	143.0	317.0	558.0	201.0	187.0	84.0	89.0	69.0	124.0	259.0	100.0	82.0	263.0	81.0	57.0	71.0	273.0	294.0	387.0	556.0	155.0	478.0	165.0	363.0	535.0	340.0	1299.0	776.0	254.0	113.0	133.0	49.0	43.0	26.0	38.0
15cfeb62055743aacb7f78e9aa86accd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	1995.0	2805.0	82.0	219.0	161.0	361.0	260.0	376.0	432.0	290.0	433.0	0.0	9.0	0.0	0.0	0.0	22.0	33.0	80.0	51.0	3591.0	3038.0	2263.0	2727.0	4034.0	21.0	37.0	78.0	73.0	51.0	1737.0	3537.0	2255.0	3057.0	2265.0	3249.0	226.0	227.0	128.0	129.0	180.0	14.0	12.0	6.0	3.0	20.0	156.0	55.0	52.0	24.0	128.0	97.0	298.0	2149.0	2394.0	994.0	0.0	0.0	0.0	15.0
47f770032218f91b352999ff1f663807	129.0	195.0	176.0	150.0	63.0	227.0	207.0	654.0	16.0	17.0	0.0	11.0	4289.0	3102.0	2888.0	1328.0	2003.0	570.0	263.0	210.0	300.0	497.0	474.0	196.0	220.0	214.0	215.0	86.0	197.0	142.0	204.0	199.0	123.0	97.0	129.0	216.0	152.0	0.0	23.0	0.0	0.0	31.0	467.0	535.0	776.0	459.0	298.0	144.0	216.0	150.0	140.0	357.0	230.0	167.0	3684.0	4020.0	0.0	0.0	0.0	250.0	579.0	1122.0	718.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	480.0	328.0	1209.0	203.0	228.0	202.0	99.0	231.0	54.0	36.0	26.0	41.0	44.0	51.0	83.0	44.0	86.0	103.0	58.0	1627.0	0.0	764.0	327.0	1107.0	0.0	0.0	0.0	0.0	0.0	1150.0	639.0	468.0	751.0	797.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9908fffab7ed4f3bec44cda2f5084d49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	885.0	3862.0	2274.0	1465.0	2518.0	20.0	10.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	904.0	1915.0	1134.0	1312.0	993.0	2196.0	3224.0	2926.0	1375.0	3941.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	9.0	6.0	6.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	525.0	1073.0	772.0	2081.0	435.0	326.0	241.0	410.0	19.0	463.0	0.0	0.0	0.0	0.0	0.0	1654.0	2946.0	1269.0	2675.0
1b8dec58597978264025b9eba656ffb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	297.0	2979.0	7141.0	8044.0	2273.0	1800.0	1898.0	1487.0	2588.0	2122.0	3053.0	26.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	142.0	53.0	63.0	153.0	52.0	115.0	40.0	33.0	90.0	26.0	0.0	260.0	156.0	557.0	507.0	162.0	870.0	809.0	1288.0	712.0	1694.0	282.0	0.0	56.0	0.0	80.0	274.0	370.0	383.0	1333.0	575.0	144.0	84.0	10.0	10.0	22.0	0.0	0.0	0.0	0.0
9d88acce7b2f13b58bf95d2f17ec8c2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1005.0	653.0	113.0	29.0	145.0	138.0	87.0	548.0	0.0	1030.0	75.0	0.0	85.0	130.0	127.0	0.0	48.0	274.0	305.0	456.0	416.0	1122.0	1494.0	1411.0	1308.0	1977.0	1415.0	1934.0	1761.0	2265.0	1849.0	774.0	2225.0	979.0	2085.0	2614.0	344.0	193.0	49.0	188.0	20.0	184.0	0.0	0.0	23.0	0.0	0.0	861.0	55.0	127.0	2211.0	1490.0	2523.0	2244.0	774.0	253.0	937.0	202.0	109.0	49.0	161.0
4a9d619121f60f22b17fd67136eca047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	962.0	581.0	111.0	35.0	127.0	141.0	64.0	507.0	0.0	962.0	66.0	40.0	94.0	108.0	133.0	33.0	41.0	264.0	311.0	423.0	372.0	1141.0	1441.0	1304.0	1223.0	1769.0	1341.0	1930.0	1602.0	2113.0	1761.0	724.0	2155.0	896.0	1874.0	2343.0	346.0	204.0	43.0	231.0	0.0	205.0	0.0	17.0	0.0	6.0	0.0	886.0	61.0	118.0	2189.0	1401.0	2115.0	2150.0	728.0	271.0	854.0	161.0	101.0	42.0	141.0
d46e2205f0c6ecf67b51f83d111c509c	345.0	618.0	1551.0	1485.0	719.0	1656.0	814.0	1678.0	323.0	242.0	696.0	1385.0	1840.0	1537.0	1623.0	609.0	367.0	204.0	515.0	649.0	347.0	551.0	205.0	107.0	184.0	251.0	194.0	352.0	365.0	152.0	190.0	234.0	1751.0	879.0	1744.0	1551.0	817.0	273.0	437.0	353.0	591.0	197.0	143.0	234.0	192.0	115.0	151.0	168.0	222.0	223.0	590.0	854.0	463.0	499.0	3129.0	917.0	0.0	15.0	25.0	20.0	133.0	7.0	111.0	10.0	0.0	0.0	0.0	0.0	8.0	12.0	7.0	0.0	13.0	76.0	229.0	146.0	13.0	37.0	9.0	26.0	15.0	33.0	5.0	0.0	0.0	0.0	4.0	7.0	12.0	31.0	74.0	6.0	21.0	15.0	12.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	49.0	7.0	4.0	8.0	34.0	33.0	0.0	13.0	21.0	11.0	0.0
76b39e86c95e0c7dd8b9c57b974f6532	88.0	183.0	38.0	105.0	118.0	2009.0	608.0	2888.0	137.0	153.0	162.0	0.0	2120.0	2102.0	1919.0	932.0	1259.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	729.0	432.0	448.0	796.0	328.0	322.0	53.0	71.0	77.0	196.0	0.0	22.0	30.0	99.0	0.0	22.0	51.0	69.0	63.0	51.0	0.0	0.0	9.0	73.0	0.0	0.0	13.0	1898.0	3504.0	0.0	99.0	1058.0	2275.0	2783.0	680.0	602.0	630.0	527.0	826.0	732.0	960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	104.0	53.0	201.0	190.0	48.0	335.0	269.0	494.0	257.0	572.0	77.0	0.0	0.0	0.0	0.0	95.0	160.0	131.0	436.0	186.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5f5e0da89730462abaf6301a9557193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7459.0	3058.0	0.0	0.0	2657.0	0.0	1937.0	1292.0	2487.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	745.0	1918.0	1332.0	1974.0	1465.0	0.0	16.0	0.0	601.0	95.0	461.0	1267.0	0.0	0.0	27.0	67.0	4106.0	950.0	1635.0	0.0	2858.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
da8644094f1d480f3b3a6a03a7027ab4	0.0	0.0	0.0	55.0	21.0	139.0	150.0	363.0	3299.0	5107.0	2953.0	6052.0	408.0	203.0	106.0	89.0	93.0	63.0	106.0	69.0	84.0	96.0	582.0	363.0	314.0	488.0	373.0	31.0	56.0	39.0	78.0	43.0	37.0	43.0	58.0	37.0	40.0	243.0	128.0	357.0	136.0	180.0	69.0	50.0	45.0	65.0	46.0	253.0	324.0	459.0	0.0	57.0	42.0	89.0	250.0	384.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	187.0	90.0	148.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1132.0	1576.0	2533.0	2514.0	1396.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d1761da3df16fe43e34eea0112ba8fd	670.0	1311.0	659.0	87.0	39.0	1139.0	613.0	1098.0	634.0	593.0	585.0	961.0	891.0	858.0	583.0	308.0	539.0	486.0	1068.0	693.0	1095.0	1226.0	1734.0	568.0	1466.0	1549.0	1030.0	359.0	495.0	124.0	124.0	525.0	93.0	0.0	46.0	22.0	16.0	226.0	51.0	583.0	298.0	68.0	75.0	14.0	16.0	77.0	33.0	518.0	1267.0	793.0	642.0	1067.0	801.0	864.0	852.0	594.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782a79a0725adc6ac22fc1fd15933a12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	405.0	345.0	80.0	394.0	178.0	1294.0	689.0	188.0	707.0	695.0	980.0	857.0	585.0	1575.0	557.0	808.0	1338.0	1700.0	2661.0	1585.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	1316.0	874.0	1106.0	536.0	461.0	986.0	1289.0	929.0	545.0	1392.0	1065.0	457.0	498.0	1376.0	970.0	35.0	61.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0
8e2daae0f076acb2d186378cb883210a	749.0	1038.0	727.0	127.0	66.0	355.0	110.0	0.0	12.0	16.0	15.0	0.0	146.0	155.0	121.0	77.0	193.0	3689.0	1977.0	2142.0	1634.0	2584.0	573.0	225.0	498.0	339.0	445.0	577.0	250.0	397.0	762.0	459.0	197.0	87.0	70.0	236.0	141.0	77.0	69.0	114.0	108.0	25.0	235.0	158.0	402.0	199.0	257.0	252.0	380.0	407.0	522.0	3435.0	2078.0	1615.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8e7f9181e4d5a4a6453e9ca9996a43f	427.0	716.0	780.0	411.0	250.0	25.0	16.0	48.0	106.0	138.0	51.0	25.0	212.0	297.0	200.0	115.0	102.0	259.0	371.0	755.0	214.0	445.0	177.0	179.0	393.0	406.0	144.0	943.0	499.0	841.0	1212.0	1041.0	560.0	381.0	467.0	659.0	683.0	0.0	198.0	0.0	31.0	121.0	407.0	573.0	701.0	420.0	341.0	151.0	89.0	143.0	486.0	574.0	518.0	592.0	282.0	75.0	35.0	151.0	497.0	210.0	119.0	95.0	124.0	48.0	78.0	114.0	63.0	117.0	200.0	210.0	166.0	137.0	178.0	132.0	127.0	124.0	102.0	87.0	68.0	53.0	52.0	70.0	124.0	28.0	24.0	102.0	28.0	100.0	841.0	331.0	300.0	270.0	562.0	289.0	301.0	358.0	137.0	184.0	114.0	201.0	95.0	105.0	107.0	132.0	76.0	100.0	82.0	107.0	88.0	40.0	38.0	57.0	47.0	112.0	212.0	134.0	161.0
67a0fb4656443a145f3e8068e761faef	1036.0	1345.0	1916.0	496.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	69.0	37.0	55.0	1534.0	1926.0	1489.0	1113.0	2498.0	368.0	419.0	576.0	680.0	484.0	40.0	2536.0	99.0	140.0	1028.0	631.0	1851.0	1273.0	1788.0	1298.0	0.0	0.0	52.0	1424.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9639a3291729a3758207b47715d9205f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188.0	923.0	10.0	669.0	266.0	0.0	304.0	198.0	220.0	848.0	177.0	693.0	160.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	10.0	0.0	230.0	726.0	726.0	1783.0	646.0	684.0	466.0	4474.0	1944.0	1546.0	130.0	16.0	0.0	0.0	0.0	3.0	2758.0	1156.0	1549.0	1946.0	2359.0	0.0	0.0	10.0	0.0	234.0	0.0	11.0	9.0	8.0
67e8859e108281ee7971084bfa759522	278.0	520.0	347.0	0.0	0.0	440.0	274.0	940.0	593.0	522.0	287.0	690.0	761.0	697.0	509.0	283.0	499.0	693.0	630.0	783.0	814.0	955.0	811.0	354.0	573.0	637.0	544.0	452.0	449.0	416.0	629.0	621.0	317.0	223.0	206.0	461.0	371.0	236.0	295.0	250.0	231.0	181.0	203.0	254.0	303.0	200.0	188.0	368.0	646.0	722.0	341.0	720.0	564.0	525.0	676.0	699.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	307.0	240.0	206.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
099e18bb9f8673a2b9d8f2c6ba63037c	1023.0	1350.0	1742.0	429.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	73.0	0.0	50.0	1405.0	1899.0	1501.0	1173.0	2502.0	347.0	407.0	553.0	652.0	527.0	0.0	2273.0	94.0	110.0	948.0	561.0	1780.0	1178.0	1578.0	1270.0	0.0	0.0	45.0	1367.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
412b0b2c43975195a230e493a7a2b763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	616.0	688.0	290.0	556.0	172.0	332.0	242.0	316.0	456.0	190.0	661.0	622.0	960.0	496.0	423.0	544.0	310.0	301.0	416.0	323.0	754.0	1409.0	679.0	734.0	478.0	189.0	100.0	180.0	183.0	106.0	150.0	853.0	368.0	418.0	400.0	244.0	401.0	409.0	438.0	355.0	152.0	491.0	857.0	670.0	453.0	743.0	553.0	325.0	451.0	325.0	419.0	325.0	189.0	480.0	870.0	454.0	260.0	495.0	251.0	396.0
acf09e78b337fd51b09606fabf09493e	344.0	786.0	527.0	469.0	281.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	610.0	592.0	662.0	518.0	599.0	2445.0	1090.0	1313.0	2032.0	1810.0	442.0	296.0	297.0	292.0	543.0	428.0	395.0	359.0	816.0	464.0	99.0	216.0	151.0	136.0	219.0	280.0	339.0	396.0	225.0	262.0	751.0	1405.0	1547.0	435.0	644.0	545.0	352.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77c2dc197e6b3dbebc4ee240c6a1c559	74.0	110.0	89.0	128.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.0	48.0	34.0	205.0	140.0	65.0	64.0	87.0	92.0	279.0	283.0	236.0	303.0	237.0	122.0	72.0	49.0	156.0	113.0	19.0	76.0	40.0	28.0	17.0	50.0	62.0	49.0	32.0	40.0	43.0	96.0	73.0	78.0	64.0	36.0	33.0	0.0	0.0	97.0	706.0	454.0	323.0	411.0	260.0	175.0	548.0	455.0	563.0	495.0	587.0	193.0	440.0	397.0	243.0	296.0	612.0	555.0	662.0	821.0	293.0	200.0	150.0	96.0	238.0	414.0	322.0	313.0	351.0	171.0	329.0	686.0	336.0	669.0	516.0	443.0	240.0	413.0	461.0	239.0	159.0	270.0	255.0	232.0	90.0	335.0	630.0	288.0	307.0	586.0	496.0	315.0	244.0	173.0	250.0	284.0	158.0	414.0	205.0	300.0
bea2245c01baedd6d4a6d6e4e857f9f6	251.0	457.0	426.0	222.0	141.0	144.0	75.0	149.0	107.0	111.0	104.0	161.0	274.0	331.0	181.0	129.0	130.0	500.0	476.0	471.0	357.0	701.0	852.0	412.0	869.0	932.0	442.0	429.0	277.0	228.0	526.0	433.0	235.0	116.0	138.0	365.0	266.0	154.0	261.0	319.0	330.0	146.0	237.0	317.0	272.0	227.0	203.0	410.0	589.0	661.0	267.0	679.0	506.0	552.0	328.0	85.0	192.0	23.0	27.0	25.0	37.0	8.0	35.0	0.0	18.0	0.0	0.0	0.0	119.0	182.0	130.0	73.0	83.0	18.0	19.0	27.0	19.0	361.0	300.0	248.0	310.0	331.0	302.0	353.0	401.0	333.0	291.0	32.0	216.0	41.0	116.0	231.0	94.0	39.0	49.0	39.0	0.0	0.0	103.0	151.0	137.0	90.0	132.0	23.0	0.0	0.0	43.0	24.0	382.0	327.0	222.0	211.0	169.0	20.0	48.0	25.0	23.0
5fbc483f79cd97d3a7253931f37c33e8	151.0	235.0	218.0	162.0	77.0	139.0	24.0	170.0	17.0	8.0	0.0	2.0	347.0	327.0	280.0	180.0	159.0	315.0	151.0	178.0	167.0	201.0	552.0	329.0	569.0	504.0	401.0	118.0	152.0	109.0	63.0	121.0	226.0	119.0	114.0	213.0	200.0	60.0	199.0	122.0	85.0	113.0	126.0	255.0	139.0	109.0	112.0	208.0	495.0	531.0	163.0	260.0	242.0	276.0	489.0	208.0	327.0	227.0	229.0	140.0	232.0	67.0	188.0	104.0	67.0	112.0	53.0	131.0	216.0	372.0	231.0	117.0	162.0	66.0	79.0	103.0	73.0	491.0	492.0	255.0	365.0	392.0	423.0	426.0	488.0	730.0	343.0	93.0	187.0	94.0	206.0	150.0	135.0	184.0	143.0	182.0	83.0	97.0	155.0	284.0	269.0	198.0	267.0	125.0	58.0	99.0	175.0	146.0	1053.0	624.0	275.0	259.0	377.0	99.0	148.0	84.0	157.0
