"","BIOCHEMICAL","SUPER_PATHWAY","SUB_PATHWAY","moduleColor","GS.GDAT_BW","p.GS.GDAT_BW","GS.TG_nmol_gWW","p.GS.TG_nmol_gWW","GS.TG_nmol_gWW.1","p.GS.glucose_norm","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.yellow","p.MM.yellow","MM.red","p.MM.red","MM.pink","p.MM.pink","MM.grey","p.MM.grey","MM.green","p.MM.green"
"397","1-carboxyethylleucine","Amino Acid","Leucine, Isoleucine and Valine Metabolism","pink",-0.112883745021101,0.46033042601464,-0.113225123944195,0.45896628171057,0.153488991112792,0.314106746282662,0.0186424579691821,0.903256409257459,0.538985397116452,0.000133479872223557,-0.281252239712927,0.0612644991856627,-0.410697698775566,0.00507348743405914,0.250960433588581,0.0963423568991499,-0.0139763517880024,0.927395431942659,0.833240561061054,1.23571466610176e-12,0.146816787177608,0.335853337710545,-0.28737646858101,0.0556041372896587
"398","1-carboxyethylphenylalanine","Amino Acid","Phenylalanine Metabolism","pink",-0.22072492635598,0.145105059346973,-0.0992477803213215,0.516568633855059,0.0945091062560634,0.536884827350768,-0.152085510441166,0.318605162687231,0.599070791285646,1.37550767900181e-05,-0.299610739905042,0.0455556540037874,-0.473178578071183,0.00102827497818532,0.214254107330004,0.157570996269034,-0.00393859161328442,0.979514599162427,0.886627133981522,5.38948981426866e-16,0.145167674246863,0.341368918913125,-0.343567051642373,0.0208497267091935
"399","1-carboxyethyltyrosine","Amino Acid","Tyrosine Metabolism","pink",-0.240755769423154,0.11113228795039,-0.125054692656854,0.413068226673355,-0.047834761242842,0.755014499303874,-0.164013073824955,0.281666406304042,0.786339858164677,1.54020991322699e-10,-0.35696145561755,0.0160806258130809,-0.443128917690333,0.00229972397350192,0.391921707051186,0.00775491278398525,-0.182935593280836,0.229046548698453,0.870495314012042,7.96315545126702e-15,0.200540322999732,0.186543413126037,-0.603216755239733,1.15584657396131e-05
"400","1-carboxyethylvaline","Amino Acid","Leucine, Isoleucine and Valine Metabolism","pink",-0.17646521297826,0.246219528574458,-0.127229456973613,0.404925727560678,0.134321544486281,0.379023770040731,-0.0794287384880776,0.60400407923131,0.596927416463411,1.50354317178603e-05,-0.242376839807629,0.108673908809059,-0.396521098042256,0.00700467162583518,0.225614957900378,0.136179333400213,-0.00928094427287687,0.951751241423715,0.856950324427585,5.86776557967321e-14,0.204659435762158,0.177469182732595,-0.253461610229063,0.0929604471481237
"401","1-oleoyl-GPI (18:1)","Lipid","Lysophospholipid","pink",0.103838862873208,0.497258775330735,-0.0280264107284086,0.854992510735365,-0.361840744068815,0.0145904205327195,0.130218247919556,0.393887862236294,-0.373988529172995,0.0113811625817298,0.0550778700095343,0.719333642827605,0.462770218245102,0.00137017509681403,-0.226364166327547,0.134848752512059,-0.305343702402355,0.0413836750145603,-0.659722893667317,8.25519473551286e-07,-0.170750503196171,0.262093564875795,0.123733576786413,0.418059923920576
"402","1-palmitoyl-GPI* (16:0)","Lipid","Lysophospholipid","pink",0.029980950850225,0.844999441681849,-0.119487259627038,0.434334330790699,-0.337155545886792,0.0235231977542528,-0.0558348255351234,0.715637090229299,-0.413139699881176,0.00479262265745284,0.218055887948085,0.150155523130087,0.609015183176077,9.02455683256217e-06,-0.0808583449228959,0.597487849716665,-0.112987754340939,0.459914574978785,-0.823678290046255,3.70185927847109e-12,-0.0877220120441324,0.566641767892052,0.314353745359219,0.0354615560599746
"403","1-stearoyl-GPI (18:0)","Lipid","Lysophospholipid","pink",0.205484892807093,0.175689551674537,0.103549798616248,0.498463521315394,-0.161295038856392,0.289826427381819,0.139648085500227,0.360233286385427,-0.563021241480554,5.66852975371086e-05,0.23927563334162,0.113413709640414,0.606512059686474,1.00480365093623e-05,-0.381039407107482,0.00981168998260088,-0.0567752756318248,0.71105340313997,-0.891009782825711,2.41587467532021e-16,-0.173982201785982,0.253034937985847,0.40098741039203,0.0063371332360513
"404","2-aminobutyrate","Amino Acid","Glutathione Metabolism","pink",-0.243050276349554,0.107664919156814,-0.188377872711528,0.215253756616564,-0.0770051491019436,0.615120632642799,-0.0110521354840927,0.942557497000993,0.526482334400097,0.000203245129406038,-0.0910257584489648,0.552062007081352,-0.19092264824686,0.209006588178675,0.336009368834421,0.0240301314390634,-0.079432495958398,0.603986912171679,0.530110380370473,0.000180204844013003,0.432488193710512,0.00300681571782312,-0.392943093534004,0.00758256562869711
"405","4-hydroxyphenylacetylglycine","Peptide","Acetylated Peptides","pink",-0.309976295972643,0.0382451885118261,-0.221188395723043,0.144241009042629,-0.136794935676105,0.370227131956553,0.0193667641955951,0.89951655010749,0.579071410399583,3.08051913055748e-05,-0.272813364762055,0.0698079949706378,-0.271568980313655,0.071143930604058,0.331723945268639,0.0260071537261315,-0.236808660915017,0.117295043871309,0.683605870880102,2.27274403570145e-07,0.281006830961349,0.0615005661612258,-0.546445959024213,0.000103036322156681
"406","5-oxoproline","Amino Acid","Glutathione Metabolism","pink",-0.353462718845694,0.0172269411673816,-0.146449305113931,0.337077591114663,-0.27200796339555,0.0706703623821718,-0.205762164246076,0.175094663250941,0.424108770223289,0.00369170309325163,-0.188244209166229,0.215585435508068,-0.1212816093237,0.427414666315158,0.20300120692413,0.181083274478842,-0.401581618247675,0.00625262488121814,0.588953480467838,2.08212521232446e-05,0.523936847489921,0.000220968953256857,-0.253037855028971,0.0935268578878196
"407","arabonate/xylonate","Carbohydrate","Pentose Metabolism","pink",0.00499713531203912,0.974010581905252,0.0539626435497951,0.72479132799778,0.21072160723182,0.164697891628414,0.0901806214281143,0.555774710093607,0.405102194118346,0.00577171841968848,-0.0650296081759293,0.671269771350608,-0.224284626853884,0.138566030674408,0.381342493043913,0.00974861914697437,0.0289562906633945,0.85023537256427,0.526222055088757,0.000204996390924204,0.0157636109148139,0.918140656240923,-0.352240791142147,0.0176432422577519
"408","arachidonoylcholine","Lipid","Fatty Acid Metabolism (Acyl Choline)","pink",0.432760309159651,0.00298658710192735,0.210194729922856,0.165780621921808,0.0460927375203526,0.763675007603588,0.273164187959293,0.0694349727435032,-0.653142653997607,1.15460106984002e-06,0.455052566802784,0.00168549813080115,0.466585908853338,0.00123460002837221,-0.420347292207572,0.00404122972320297,0.158142602585702,0.299480965999612,-0.885405311890875,6.70123471642116e-16,-0.261453018573395,0.0827683523632138,0.576580097075873,3.39348504580433e-05
"409","argininosuccinate","Amino Acid","Urea cycle; Arginine and Proline Metabolism","pink",-0.180898063672447,0.234363151778229,-0.154001765834881,0.312473309931302,0.0901797176108449,0.555778686864307,-0.254774079924037,0.0912229795436769,0.60285453741146,1.17366477146601e-05,-0.0818627718941008,0.592928137627777,-0.360775738951682,0.0149052573802168,0.378777941304956,0.0102934572920819,0.216605447364911,0.152953744466398,0.641145978136853,2.0855210409156e-06,0.251152471328737,0.096079379157473,-0.268582656362271,0.0744324689321957
"410","azelate (C9-DC)","Lipid","Fatty Acid, Dicarboxylate","pink",-0.161374996391506,0.289584211515086,-0.153089395254696,0.315383401690218,-0.0443374916033972,0.772430193154453,-0.159921000109152,0.294009365333314,0.351234058747507,0.017992587525706,-0.285909840614421,0.0569198323766484,-0.349192422861973,0.0187190188136469,0.051947295639592,0.734688147831982,0.0527478650114564,0.730751578646996,0.490691616984215,0.000621291466109575,-0.0312044551485269,0.838756092813382,-0.302971945429569,0.0430701187719419
"411","dehydroascorbate","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","pink",-0.0880359711025123,0.565248611042013,-0.0872567226642298,0.568709351654851,0.186474856935508,0.220009474732883,0.124444408664887,0.415369874745073,0.583088418577845,2.63111602664151e-05,-0.140821892761976,0.356169641101173,-0.322143280450175,0.030920984943186,0.227490380396056,0.132866884894447,0.00998304971251699,0.94810600667718,0.755532383415361,1.99062295609753e-09,0.184150545653563,0.225916040722831,-0.339634099343373,0.0224575269104465
"412","dihomo-linolenoyl-choline","Lipid","Fatty Acid Metabolism (Acyl Choline)","pink",0.449603155030331,0.00194536343465309,0.187323882477632,0.217878817592823,0.0823573380585049,0.59068866511181,0.256939033811611,0.088412134347231,-0.590226531365362,1.977810796651e-05,0.43148013796353,0.00308280703245178,0.461011834198119,0.00143699233552093,-0.315840122942353,0.0345551649269374,0.175929483416169,0.247679399760752,-0.850497859941011,1.41583412323072e-13,-0.274798084331622,0.0677184396027631,0.538857550774406,0.000134066227595203
"413","docosahexaenoylcholine","Lipid","Fatty Acid Metabolism (Acyl Choline)","pink",0.407444034735959,0.00546993487145037,0.183881360713251,0.22660708262194,0.0590113158130657,0.700195747032705,0.236025363413576,0.118548219237481,-0.659420436688287,8.38499086357102e-07,0.444240277518112,0.00223511708022214,0.444192410383324,0.00223786634488265,-0.438857096359248,0.0025636765427897,0.22101944768101,0.14455553874952,-0.861447273306566,3.09508604550897e-14,-0.241532518436863,0.109949104918318,0.635280365611071,2.75919259094178e-06
"414","FAD","Cofactors and Vitamins","Riboflavin Metabolism","pink",-0.351220323663023,0.0179973938348944,-0.244445691527009,0.105597000693846,0.0729148904607514,0.634075611557589,-0.200711887677497,0.186158988517761,0.155627708559568,0.307329658978727,0.0420177308400264,0.78404402574499,-0.105410931991757,0.490733078638594,0.218542385761698,0.149225447122271,0.0145676971517243,0.924332221476601,0.469972279786495,0.00112442434799705,0.581344593081097,2.81825738710022e-05,0.0741785830494598,0.628193927191277
"415","fructosyllysine","Amino Acid","Lysine Metabolism","pink",-0.285022566940382,0.0577278469424673,-0.172144896448586,0.258158851229515,0.121677747783289,0.425895404844254,-0.00124796049033977,0.993508489513275,0.596442893285116,1.53396401999185e-05,-0.221189831577005,0.144238338090889,-0.262194057135275,0.08186937877792,0.29649521272614,0.0479624357165371,-0.129726425122092,0.395692026362755,0.821481465190835,4.71920994673324e-12,0.368731927687799,0.0126868040677797,-0.318041251976902,0.0332480510666
"416","glutamine","Amino Acid","Glutamate Metabolism","pink",-0.101128681039591,0.508612603491281,-0.0045470952156582,0.976350484913582,-0.00657982640904266,0.965783505371979,0.147974118080665,0.332015799377491,0.525422608081138,0.000210461164193052,-0.224103255926533,0.138893813956794,-0.191378653222795,0.207900669918373,0.35460827953063,0.0168442343872484,-0.0999809736339567,0.513459914603913,0.588821213882711,2.09324780554684e-05,0.154568488597096,0.310674314384239,-0.560384988612291,6.24700546595881e-05
"417","glutarylcarnitine (C5-DC)","Amino Acid","Lysine Metabolism","pink",-0.0406694512426588,0.790815719911033,-0.0883470091790263,0.563869983760739,0.137052708315444,0.369317456403336,0.131006104090381,0.391007784707203,0.377369152189279,0.0106037268895525,-0.0249451030426901,0.870791530037459,-0.231268143369892,0.126377671275375,0.180428031125077,0.235601497910532,0.240582974411382,0.111396811199611,0.496772494171993,0.000518270738965642,0.454523932602414,0.00170928238470239,-0.273238754616473,0.0693558915447565
"418","hydroxymethylpyrimidine","Cofactors and Vitamins","Thiamine Metabolism","pink",-0.186789291121632,0.219218717067648,-0.0677374679873441,0.658403555583881,0.0167860604407632,0.912850942178305,-0.223652052146706,0.139711751993634,0.189323169277197,0.212918175655432,-0.296255638151733,0.0481516971280073,-0.234001990139734,0.121832204108594,-0.0405802541232376,0.791264253377178,-0.071857403784059,0.639014752503639,0.302267860167371,0.0435814058102503,-0.303674684813291,0.0425646951054518,-0.00865815828694643,0.954985478041321
"419","lactate","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","pink",-0.0206945460392269,0.892666367802388,0.0306488428520931,0.84159010507185,0.254505449141387,0.091576531634575,-0.0440826151070887,0.773703875187815,0.501389226856245,0.000450602380838983,-0.22778856424264,0.132345813194645,-0.525072607741926,0.000212894902033156,0.206905224021839,0.172657526123049,0.150422053212446,0.323989272466373,0.796820510675623,5.8505763596108e-11,0.110390725893856,0.470358514401171,-0.254374840180708,0.0917488128632744
"420","linoleoylcholine*","Lipid","Fatty Acid Metabolism (Acyl Choline)","pink",0.239895098891285,0.112454598999325,-0.00115219536106351,0.994006621143391,-0.0364657118036422,0.812024721044266,0.0694829665541145,0.650161065688258,-0.521744769264344,0.000237340419652104,0.44771199343012,0.00204350301140182,0.420976338584746,0.00398083437155327,-0.203479609804445,0.180035235382432,0.227423125434607,0.132984623363533,-0.8411587863945,4.72137038320952e-13,-0.220734806032987,0.145086600773473,0.570834222511236,4.22932408692439e-05
"421","maleate","Lipid","Fatty Acid, Dicarboxylate","pink",0.108519343582945,0.477961858092901,0.0660265467610964,0.666521822647455,0.0860124560762682,0.57425545470123,-0.00206816158293974,0.989242253109057,0.412569508616798,0.00485695899434046,-0.479913570780682,0.000849826056601866,-0.360428963986937,0.0150090087753937,0.15464822359865,0.310421735046437,0.0113352381057853,0.941088645901566,0.560028897104481,6.32914273616969e-05,-0.175866473701381,0.247851485483111,-0.328291547284505,0.0276868282864968
"422","methyl indole-3-acetate","Xenobiotics","Food Component/Plant","pink",0.0192337924088824,0.900202973435459,0.0678370131971172,0.657932399078087,0.0997859361583519,0.514285949853696,-0.0661975831781182,0.665708543960143,0.294981659954287,0.049168316702248,-0.0469438399169702,0.759440096904845,-0.223202832668331,0.140529639487321,0.029686890833484,0.846501399284609,0.130065910090034,0.394446172164674,0.367196587886934,0.013091473465459,0.0684245112508013,0.655154391440054,0.0295824192760419,0.847035133954262
"423","N6-succinyladenosine","Nucleotide","Purine Metabolism, Adenine containing","pink",0.0219448193093259,0.886223106440435,0.213183380993871,0.159706972575366,0.0364570049659725,0.812068793388512,-0.15311269469367,0.315308872955526,0.211591588544314,0.162921341609566,-0.173364123929776,0.254750960380491,-0.371302477135989,0.0120331822398536,-0.282588960504283,0.0599913410508056,0.025980285403,0.86547789782534,0.398999989310219,0.00662702818589455,-0.0491008270943591,0.748738747023056,0.0877681715959585,0.566436840684831
"424","N-acetylproline","Amino Acid","Urea cycle; Arginine and Proline Metabolism","pink",-0.198690149826043,0.190725082317236,-0.123467015410247,0.419071235839769,-0.134353886534221,0.378907951024764,-0.151376832770882,0.320891988931468,0.573239863872346,3.85880663203431e-05,-0.145314890866422,0.34087428109025,-0.34001432352859,0.0222976845893672,0.471900598543095,0.00106568214159374,-0.0209310639132598,0.891446940020412,0.615680784210791,6.74874678098188e-06,0.473242042583919,0.00102644825868058,-0.427812266126505,0.00337374757008167
"425","N-glycolylneuraminate","Carbohydrate","Aminosugar Metabolism","pink",-0.29921405539565,0.0458565309808991,-0.286806476725528,0.0561125365587065,0.0456374629923124,0.765943172054223,-0.19102729082395,0.208752442852373,0.282659323576903,0.0599249146405467,0.0707714087447618,0.644103168220885,-0.0961996946911597,0.529592514692345,0.237838959843872,0.115662003753984,0.0332269621462496,0.82845716924753,0.419647075834213,0.00410940007825726,0.579120141201295,3.07467009643164e-05,0.0883245512267815,0.563969472737425
"426","oleoylcholine","Lipid","Fatty Acid Metabolism (Acyl Choline)","pink",0.336618354846442,0.0237596620511263,0.0816141095942817,0.594055535308735,0.0346778680170461,0.821086307745259,0.167613354538198,0.271091448109616,-0.581313517048794,2.82170028493699e-05,0.395853055086951,0.00710957748884012,0.456600394313927,0.00161753760895883,-0.276037127283633,0.0664393162809354,0.238301913759323,0.114933853192087,-0.871541571107275,6.76196007385551e-15,-0.24863776829588,0.0995671930102675,0.563980558690002,5.47046853654939e-05
"427","ornithine","Amino Acid","Urea cycle; Arginine and Proline Metabolism","pink",-0.16877913700868,0.267724245892504,-0.131786879073919,0.388165800665827,-0.0548329108243219,0.720531250411471,0.0698294759754969,0.648529660090228,0.226156055322438,0.135217377856301,0.0343438694976668,0.822781754574618,-0.154416860103134,0.311154994075087,0.258740158488697,0.0861253760340224,-0.194909997351884,0.199474781974218,0.386726503228263,0.00868492168118132,0.528131777514129,0.000192458434789653,-0.251427645444129,0.0957035202030896
"428","palmitoylcholine","Lipid","Fatty Acid Metabolism (Acyl Choline)","pink",0.310355590241574,0.0379971149843088,0.0555713597294101,0.71692298717459,0.0104400998901126,0.945733623407514,0.217292010833992,0.151624479908188,-0.571566909975655,4.11316895513854e-05,0.437400050225269,0.00265962754986921,0.549882466512704,9.1265251964669e-05,-0.257753848188309,0.0873718447756004,0.175632408010431,0.248491448623494,-0.888127209851831,4.11059750217548e-16,-0.220994215880648,0.144602556139531,0.532752403487927,0.000164945362587567
"429","ribitol","Carbohydrate","Pentose Metabolism","pink",-0.0758486492841206,0.620455684029265,0.0322320025279518,0.833520217715044,0.149499004846449,0.327001414730271,-0.139265711366597,0.36156307890227,0.288036742339225,0.0550198462818631,-0.257908615501153,0.0871753313080248,-0.408007140610581,0.00539945233740158,-0.00430415155053263,0.97761370989689,0.12005361407715,0.43214354862715,0.638850616178857,2.32857698300222e-06,0.21434868723354,0.157383328725011,-0.0247060265421343,0.872019528116249
"430","sedoheptulose","Carbohydrate","Pentose Metabolism","pink",0.138024987228684,0.365898380714629,0.0820471774190896,0.592092681906591,0.333898860219449,0.0249874781696421,0.18472866009777,0.2244368336898,-0.126258303656192,0.40855030536694,0.0659877545175925,0.666706332543141,0.00279802897901613,0.985446128921207,-0.367223088310876,0.01308439649006,0.232741313992357,0.123912718815277,0.289032851581963,0.0541477191995402,0.31046017161542,0.0379289472232082,0.293039192813631,0.0507517536048818
"431","stearoylcholine*","Lipid","Fatty Acid Metabolism (Acyl Choline)","pink",0.385678858053264,0.00888368198313493,0.153848732728001,0.312960228535977,0.0604270199994119,0.693351708860546,0.222562773500425,0.141701113959473,-0.608026411107315,9.41679170845522e-06,0.429200690664807,0.00326089726801293,0.441309605461876,0.00240905065501222,-0.340177588654594,0.0222293429898064,0.205010572359437,0.176710579422803,-0.85852732345676,4.70045027035498e-14,-0.250964117942131,0.0963373063002298,0.583252828613366,2.61407317352639e-05
"432","uridine","Nucleotide","Pyrimidine Metabolism, Uracil containing","pink",-0.262347996391941,0.0816835928674572,-0.0620355053456976,0.685604907598486,0.338450318369876,0.0229613401082432,-0.29668081699931,0.047816225132069,0.362009905853374,0.0145409370338343,0.0894380983368053,0.55904629845582,-0.309396355674553,0.0386270588932996,0.181674261527833,0.232327934839045,0.381206247989332,0.0097769278916727,0.494101033135234,0.000561471894299417,0.250325834417516,0.0972153332777979,0.202681566535438,0.181785942061711
"433","(R)-3-hydroxybutyrylcarnitine","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","red",-0.0307177337422289,0.841238604931088,0.0472064238936124,0.758134929876294,0.0858474423736973,0.574992825608401,-0.200822336093489,0.185911806010776,0.139303684482814,0.361430886209888,0.151345177759224,0.320994376983158,-0.0922275335035303,0.546802905584439,0.0202503095220343,0.89495740127651,0.596977192246827,1.5004496038087e-05,-0.0501288282544115,0.743654818551346,-0.0858738042515498,0.574874997429313,0.178103350480537,0.241791720115904
"434","1-linoleoyl-GPG (18:2)*","Lipid","Lysophospholipid","red",0.015080209072689,0.92167824741886,0.179436100684127,0.238229472136064,-0.0151270046942923,0.921435964060614,0.0668917103678291,0.662411866780932,-0.167957060016356,0.270095806059615,0.21357552449637,0.158922253713236,0.257848626113981,0.0872514610565831,-0.213681528637085,0.158710612773031,-0.379266573474945,0.0101876775250073,-0.0151134877437311,0.921505947069783,0.0375010574084506,0.806788132029242,0.213852821455568,0.158369055765181
"435","1-oleoyl-GPG (18:1)*","Lipid","Lysophospholipid","red",-0.165326162448144,0.277778688863887,0.114715425025706,0.453036733703447,-0.18907504120681,0.213529519756254,-0.130046922018768,0.394515794775606,0.265337031035668,0.0781411743175084,-0.103994408131758,0.496611122125384,-0.278606958552982,0.0638475668819429,0.0484414972743365,0.752004999488307,-0.448044151113305,0.00202595540133774,0.351404449464352,0.0179330529147918,-0.0860808243047897,0.573950074884216,-0.211314989621769,0.163484653723191
"436","1-palmitoyl-GPG (16:0)*","Lipid","Lysophospholipid","red",0.046668493155112,0.760809411215657,0.0676676596007403,0.658734043088652,-0.0257642105871032,0.86658654209564,0.153435464565357,0.314277566002229,0.142480961712049,0.350473818734473,0.0129910808924385,0.932501489123391,0.412817894129331,0.00482884090044236,0.086968504823491,0.569991833008506,-0.52115667261133,0.000241915370664272,0.0625185857597116,0.683284459345322,0.00850127914230194,0.955800293674178,-0.185634302957804,0.222133034682307
"437","2-aminoheptanoate","Lipid","Fatty Acid, Amino","red",0.137182131879477,0.368861228659522,0.197543759811159,0.193349255949517,-0.0391315081600048,0.798558604823395,0.379584540663272,0.0101193459387771,0.176375895284949,0.246462515644073,-0.185084568945289,0.223529506406929,-0.0565861556775108,0.711974357306426,0.0624341675849317,0.683689749729844,-0.406908364281325,0.00553772528224037,0.379496683576867,0.0101381870846406,0.0492113734592813,0.748191535330449,-0.499505894253179,0.000477182558612295
"438","2-butenoylglycine","Lipid","Fatty Acid Metabolism (Acyl Glycine)","red",-0.0557030771418297,0.716280017287893,-0.120149943554292,0.43177154065646,0.317729791419869,0.0334304908071546,0.0292042760880321,0.848967593699228,-0.0247833114201848,0.871622527589075,0.306746278955204,0.0404120139806869,0.00258518993379544,0.986553100107512,-0.0570319739127303,0.70980401477239,0.887075895638675,4.97195975341645e-16,-0.103800286962547,0.497419463317234,0.111778395486858,0.464762357218148,0.393637181827053,0.00746734492476277
"439","2-hydroxysebacate","Lipid","Fatty Acid, Dicarboxylate","red",-0.193661673774604,0.202425363379834,-0.14843571774259,0.330492859018314,-0.0617515763585997,0.686970081228607,-0.460446498081297,0.00145908154244468,-0.0234313844758462,0.878571583659445,0.400840147579212,0.00635822961363925,-0.173395688502564,0.25466313624894,-0.0507395759133418,0.740639477658579,0.632966170880325,3.0764552785501e-06,-0.156306064667107,0.30519976837511,-0.00155041578848211,0.991935255788261,0.33811105074063,0.0231074646981793
"440","2-methylbutyrylglycine (C5)","Amino Acid","Leucine, Isoleucine and Valine Metabolism","red",0.00475061883160264,0.975292274783255,-0.0679832788879108,0.657240348055541,0.340905329127883,0.0219268490145272,-0.166661432705922,0.273861612472934,0.111822847242306,0.464583685957396,0.159270473642472,0.296003291582762,-0.252610134321534,0.0941012733740521,0.148079581734891,0.331667461732038,0.90181779263645,2.85896736549042e-17,0.0300211984791654,0.844793912765532,-0.0285586077789115,0.852269230240206,0.296531458687604,0.047933854365695
"441","3-hydroxybutyroylglycine","Lipid","Fatty Acid Metabolism (Acyl Glycine)","red",-0.0981778314567516,0.52112200942555,-0.0740788505313169,0.628657297961992,0.227632828338462,0.132617768501415,-0.0357433493960425,0.815683122051361,-0.129991602570639,0.394718672702743,0.463565000577343,0.00134089141284496,0.219964344752805,0.146531296521955,-0.127474903219686,0.404012608146379,0.710808613794816,4.47960296691466e-08,-0.230310794210351,0.127999164449336,0.245627962648803,0.103868850211394,0.566300547982791,5.01732768124148e-05
"442","3-methylcrotonylglycine","Amino Acid","Leucine, Isoleucine and Valine Metabolism","red",-0.222020458996877,0.142699340432855,-0.275730750541544,0.0667538029216185,0.17480656428323,0.250758303651066,-0.14201387394702,0.35207173309356,0.268996134023855,0.0739701322858981,0.126783008804971,0.406589670729223,-0.130896600175022,0.391407346034284,0.267371784902365,0.0757995331789653,0.747095400136528,3.76130147964545e-09,0.0226917077732302,0.88237746186304,-0.000718280181931446,0.996263698608247,0.212012653494293,0.162066527576073
"443","4-methylhexanoylglycine","Lipid","Fatty Acid Metabolism (Acyl Glycine)","red",-0.0978192140312113,0.52265262268815,-0.222605430015492,0.141622817118815,0.103310558071683,0.499461745930177,-0.366688035034576,0.0132279170090878,-0.00194666982056503,0.989874170769747,0.181002304208368,0.23408912371583,-0.0816792650019421,0.593760039005072,0.203444986947979,0.18011093756099,0.730614896010168,1.21692239817808e-08,-0.253681918506701,0.0926670240650005,-0.116227026596573,0.447065308683362,0.327538989745269,0.028066909208522
"444","5-hydroxyhexanoate","Lipid","Fatty Acid, Monohydroxy","red",-0.306452957142945,0.0406136599259968,0.0257756130220035,0.866528031733924,-0.0650202496165998,0.671314402137947,-0.544281738541558,0.000111141628174951,0.0948384275815724,0.535460497525373,0.19322750511954,0.203458733025496,-0.114731221415633,0.45297410799389,-0.0643680473623981,0.674427488802624,0.377102892569825,0.010663259957596,-0.0215410240333819,0.888303285482628,0.0715464862627172,0.640469891923308,0.327026798284064,0.028328065225902
"445","allantoic acid","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing","red",-0.0229705573419308,0.880942377418609,-0.126956735046169,0.405941713749512,-0.0331173985194371,0.829014372575664,-0.259427893789157,0.0852644678716294,-0.000715917033830971,0.996275990986361,-0.155549729571714,0.307575102858399,-0.112289662585865,0.462709576798724,-0.16433096076517,0.280721974657644,0.46664920905136,0.0012324554380124,-0.228234245759967,0.131569840062692,0.109399540563104,0.474377607288663,0.300672738628201,0.0447580405825136
"446","ascorbate (Vitamin C)","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","red",0.248100747701015,0.100324490722942,0.139934437382329,0.359239375092419,0.520343379579986,0.000248373612036395,0.0370478783126789,0.80907921552862,-0.00479095480374061,0.975082554982278,0.0167373721473413,0.913102751842589,-0.421241115620429,0.0039556501422684,-0.187663375999278,0.21703086538629,0.565059823356767,5.25521123207854e-05,0.114600710762241,0.453491666524915,-0.264431386990222,0.0792015068153173,0.146423601777907,0.337163324286114
"447","branched chain 14:0 dicarboxylic acid","Lipid","Fatty Acid, Dicarboxylate","red",-0.325139474412224,0.0293078638137889,-0.215054920769836,0.155987166472411,-0.110966064017465,0.468033961151411,-0.506481692290901,0.000385270450448344,0.0280431628990492,0.854906763416356,0.364413013571144,0.0138532423182589,-0.0741749441690808,0.628210831438876,0.056295190881431,0.713392054912025,0.533117373698743,0.000162932184195484,-0.139053460475163,0.362302508802268,0.188935257064474,0.213874460918074,0.312289050737978,0.0367529826252342
"448","butyrylglycine (C4)","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)","red",0.227325538443163,0.133155600463325,0.135167937078399,0.375999705953166,0.565440764618965,5.18110006198191e-05,0.260384251249063,0.0840784702137172,0.00537099328019105,0.972066937473572,0.2518014447947,0.0951947694831277,-0.128464595232853,0.400342795221639,-0.0233425245618059,0.879028655627247,0.795499308608549,6.63016120956914e-11,0.0984045398491515,0.520155546291636,-0.0818375709005105,0.59304235208079,0.144157412979244,0.344775273513178
"449","creatinine","Amino Acid","Creatine Metabolism","red",-0.160701871447013,0.291627420646009,-0.168605473615409,0.268224083038686,0.130916285393242,0.391335500370772,-0.189885455672422,0.211537314273034,0.287171707653934,0.0557863442743752,0.0816848691777102,0.593734625676905,-0.0985473495913792,0.519547203010787,0.0886356659046063,0.562591957950214,0.514613808826918,0.000298471035077302,0.057531713075717,0.707373870764692,0.11645087395208,0.446184709651056,0.253155676881353,0.0933691044366322
"450","cystine","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","red",0.0384722432540496,0.801883629082835,-0.0591623569145611,0.699464426903079,0.251913523731808,0.0950426349877898,-0.144586165174134,0.343327079433832,0.237998867570142,0.115410100749507,-0.274467699591556,0.0680627901717735,-0.270544587830274,0.0722587898612574,0.276552199580095,0.0659132637104399,0.388620978903132,0.00833522035622332,0.039663790499739,0.795876587349118,-0.355807392823709,0.0164513711884703,0.0210895469079796,0.890629979183147
"451","diglycerol","Xenobiotics","Chemical","red",0.137501075684156,0.367738372359439,-0.0128766629095798,0.933094625222658,-0.0266253043174859,0.862169938840189,-0.0150730110376844,0.921715515718248,-0.0326515926545696,0.831384225979501,0.114875502053478,0.452402317251293,0.0520790171074603,0.734039980013667,0.0133811287770164,0.930479777406836,0.287846020788536,0.0551881106685857,-0.122221546273836,0.423814799973741,0.218991577742086,0.148370463625149,0.11384360587,0.456500414085688
